2022-10-29_01-38-20;0470;126.576
2022-10-28_01-38-20;0869;184.073
2022-10-27_01-38-20;0065;148.530
2022-10-26_01-38-20;0792;137.305
2022-10-25_01-38-20;0948;129.154
2022-10-24_01-38-20;0227;142.763
2022-10-23_01-38-20;0871;155.942
2022-10-22_01-38-20;0052;118.039
2022-10-21_01-38-20;0427;135.332
2022-10-20_01-38-20;0692;113.213
2022-10-19_01-38-20;0976;111.226
2022-10-18_01-38-20;0066;160.069
2022-10-17_01-38-20;0803;169.609
2022-10-16_01-38-20;0042;139.494
2022-10-15_01-38-20;0245;122.054
2022-10-14_01-38-20;0455;114.879
2022-10-13_01-38-20;0387;148.110
2022-10-12_01-38-20;0791;173.699
2022-10-11_01-38-20;0128;156.519
2022-10-10_01-38-20;0426;198.693
2022-10-09_01-38-20;0580;188.550
2022-10-08_01-38-20;0948;109.953
2022-10-07_01-38-20;0363;106.477
2022-10-06_01-38-20;0793;137.434
2022-10-05_01-38-20;0978;110.472
2022-10-04_01-38-20;0878;125.640
2022-10-03_01-38-20;0124;131.121
2022-10-02_01-38-20;0398;151.056
2022-10-01_01-38-20;0971;139.471
2022-09-30_01-38-20;0214;153.486
2022-09-29_01-38-20;0542;178.987
2022-09-28_01-38-20;0567;147.803
2022-09-27_01-38-20;0309;166.486
2022-09-26_01-38-20;0424;188.412
2022-09-25_01-38-20;0743;140.194
2022-09-24_01-38-20;0093;186.796
2022-09-23_01-38-20;0794;148.553
2022-09-22_01-38-20;0301;106.458
2022-09-21_01-38-20;0022;103.104
2022-09-20_01-38-20;0616;132.751
2022-09-19_01-38-20;0574;123.409
2022-09-18_01-38-20;0246;157.714
2022-09-17_01-38-20;0971;181.985
2022-09-16_01-38-20;0705;159.245
2022-09-15_01-38-20;0965;174.513
2022-09-14_01-38-20;0077;110.241
2022-09-13_01-38-20;0293;196.362
2022-09-12_01-38-20;0564;169.130
2022-09-11_01-38-20;0523;159.431
2022-09-10_01-38-20;0285;182.208
2022-09-09_01-38-20;0775;168.934
2022-09-08_01-38-20;0732;180.050
2022-09-07_01-38-20;0776;154.765
2022-09-06_01-38-20;0089;112.337
2022-09-05_01-38-20;0463;199.213
2022-09-04_01-38-20;0742;189.262
2022-09-03_01-38-20;0671;145.575
2022-09-02_01-38-20;0818;173.398
2022-09-01_01-38-20;0034;117.059
2022-08-31_01-38-20;0894;101.381
2022-08-30_01-38-20;0323;134.104
2022-08-29_01-38-20;0540;185.659
2022-08-28_01-38-20;0244;161.342
2022-08-27_01-38-20;0879;106.345
2022-08-26_01-38-20;0965;199.586
2022-08-25_01-38-20;0550;145.696
2022-08-24_01-38-20;0998;183.802
2022-08-23_01-38-20;0050;181.915
2022-08-22_01-38-20;0923;115.316
2022-08-21_01-38-20;0990;153.452
2022-08-20_01-38-20;0362;193.759
2022-08-19_01-38-20;0040;150.511
2022-08-18_01-38-20;0742;109.863
2022-08-17_01-38-20;0376;127.144
2022-08-16_01-38-20;0420;133.603
2022-08-15_01-38-20;0018;122.590
2022-08-14_01-38-20;0805;182.266
2022-08-13_01-38-20;0139;183.670
2022-08-12_01-38-20;0539;175.536
2022-08-11_01-38-20;0224;154.419
2022-08-10_01-38-20;0773;156.523
2022-08-09_01-38-20;0115;147.411
2022-08-08_01-38-20;0525;168.005
2022-08-07_01-38-20;0122;143.499
2022-08-06_01-38-20;0022;196.689
2022-08-05_01-38-20;0586;102.416
2022-08-04_01-38-20;0286;142.364
2022-08-03_01-38-20;0844;117.923
2022-08-02_01-38-20;0593;181.713
2022-08-01_01-38-20;0906;149.059
2022-07-31_01-38-20;0022;139.646
2022-07-30_01-38-20;0103;190.763
2022-07-29_01-38-20;0418;137.044
2022-07-28_01-38-20;0818;151.635
2022-07-27_01-38-20;0965;125.817
2022-07-26_01-38-20;0716;184.768
2022-07-25_01-38-20;0387;107.416
2022-07-24_01-38-20;0125;112.819
2022-07-23_01-38-20;0563;187.885
2022-07-22_01-38-20;0186;106.342
2022-07-21_01-38-20;0438;116.027
2022-07-20_01-38-20;0611;140.599
2022-07-19_01-38-20;0844;162.702
2022-07-18_01-38-20;0417;133.907
2022-07-17_01-38-20;0110;195.803
2022-07-16_01-38-20;0309;190.021
2022-07-15_01-38-20;0709;131.716
2022-07-14_01-38-20;0726;119.776
2022-07-13_01-38-20;0908;101.820
2022-07-12_01-38-20;0957;135.779
2022-07-11_01-38-20;0710;195.769
2022-07-10_01-38-20;0294;120.627
2022-07-09_01-38-20;0240;114.695
2022-07-08_01-38-20;0459;171.938
2022-07-07_01-38-20;0008;148.717
2022-07-06_01-38-20;0340;140.844
2022-07-05_01-38-20;0242;169.100
2022-07-04_01-38-20;0599;175.231
2022-07-03_01-38-20;0732;166.072
2022-07-02_01-38-20;0696;110.068
2022-07-01_01-38-20;0810;122.613
2022-06-30_01-38-20;0871;189.670
2022-06-29_01-38-20;0668;159.097
2022-06-28_01-38-20;0549;104.416
2022-06-27_01-38-20;0685;120.339
2022-06-26_01-38-20;0434;142.347
2022-06-25_01-38-20;0259;157.786
2022-06-24_01-38-20;0123;142.256
2022-06-23_01-38-20;0556;181.219
2022-06-22_01-38-20;0691;110.662
2022-06-21_01-38-20;0490;166.289
2022-06-20_01-38-20;0799;148.521
2022-06-19_01-38-20;0337;193.362
2022-06-18_01-38-20;0441;195.917
2022-06-17_01-38-20;0955;103.193
2022-06-16_01-38-20;0747;144.624
2022-06-15_01-38-20;0556;174.758
2022-06-14_01-38-20;0218;171.014
2022-06-13_01-38-20;0246;176.888
2022-06-12_01-38-20;0519;102.550
2022-06-11_01-38-20;0196;193.119
2022-06-10_01-38-20;0647;146.922
2022-06-09_01-38-20;0450;102.142
2022-06-08_01-38-20;0405;168.785
2022-06-07_01-38-20;0832;185.433
2022-06-06_01-38-20;0318;142.199
2022-06-05_01-38-20;0159;107.908
2022-06-04_01-38-20;0965;145.293
2022-06-03_01-38-20;0463;108.008
2022-06-02_01-38-20;0719;174.270
2022-06-01_01-38-20;0129;128.645
2022-05-31_01-38-20;0193;156.225
2022-05-30_01-38-20;0729;170.756
2022-05-29_01-38-20;0991;160.720
2022-05-28_01-38-20;0731;129.323
2022-05-27_01-38-20;0425;165.697
2022-05-26_01-38-20;0109;124.723
2022-05-25_01-38-20;0251;168.224
2022-05-24_01-38-20;0900;117.276
2022-05-23_01-38-20;0853;139.418
2022-05-22_01-38-20;0583;188.005
2022-05-21_01-38-20;0883;195.838
2022-05-20_01-38-20;0760;178.979
2022-05-19_01-38-20;0094;108.689
2022-05-18_01-38-20;0652;127.275
2022-05-17_01-38-20;0474;196.135
2022-05-16_01-38-20;0410;134.992
2022-05-15_01-38-20;0212;150.710
2022-05-14_01-38-20;0785;176.428
2022-05-13_01-38-20;0773;176.495
2022-05-12_01-38-20;0455;103.406
2022-05-11_01-38-20;0871;157.914
2022-05-10_01-38-20;0208;193.232
2022-05-09_01-38-20;0100;194.347
2022-05-08_01-38-20;0010;110.506
2022-05-07_01-38-20;0738;159.145
2022-05-06_01-38-20;0676;101.671
2022-05-05_01-38-20;0759;148.403
2022-05-04_01-38-20;0484;148.226
2022-05-03_01-38-20;0130;160.515
2022-05-02_01-38-20;0186;136.970
2022-05-01_01-38-20;0393;158.615
2022-04-30_01-38-20;0441;168.370
2022-04-29_01-38-20;0456;140.036
2022-04-28_01-38-20;0801;151.960
2022-04-27_01-38-20;0276;144.448
2022-04-26_01-38-20;0343;140.266
2022-04-25_01-38-20;0325;194.682
2022-04-24_01-38-20;0312;126.637
2022-04-23_01-38-20;0830;161.882
2022-04-22_01-38-20;0305;184.100
2022-04-21_01-38-20;0485;144.191
2022-04-20_01-38-20;0459;175.734
2022-04-19_01-38-20;0767;117.819
2022-04-18_01-38-20;0416;193.578
2022-04-17_01-38-20;0887;178.837
2022-04-16_01-38-20;0566;131.748
2022-04-15_01-38-20;0450;151.446
2022-04-14_01-38-20;0553;195.331
2022-04-13_01-38-20;0635;170.411
2022-04-12_01-38-20;0174;115.450
2022-04-11_01-38-20;0556;174.092
2022-04-10_01-38-20;0501;183.866
2022-04-09_01-38-20;0172;189.097
2022-04-08_01-38-20;0457;179.058
2022-04-07_01-38-20;0115;116.916
2022-04-06_01-38-20;0460;185.217
2022-04-05_01-38-20;0444;180.008
2022-04-04_01-38-20;0858;170.355
2022-04-03_01-38-20;0038;186.132
2022-04-02_01-38-20;0083;116.241
2022-04-01_01-38-20;0782;158.895
2022-03-31_01-38-20;0361;157.682
2022-03-30_01-38-20;0251;118.500
2022-03-29_01-38-20;0189;148.539
2022-03-28_01-38-20;0966;103.632
2022-03-27_01-38-20;0509;168.254
2022-03-26_01-38-20;0072;162.793
2022-03-25_01-38-20;0411;175.550
2022-03-24_01-38-20;0185;160.637
2022-03-23_01-38-20;0453;196.898
2022-03-22_01-38-20;0343;179.861
2022-03-21_01-38-20;0255;145.839
2022-03-20_01-38-20;0683;111.914
2022-03-19_01-38-20;0759;191.783
2022-03-18_01-38-20;0155;135.202
2022-03-17_01-38-20;0763;135.527
2022-03-16_01-38-20;0905;175.018
2022-03-15_01-38-20;0435;124.474
2022-03-14_01-38-20;0156;137.509
2022-03-13_01-38-20;0665;164.736
2022-03-12_01-38-20;0622;110.189
2022-03-11_01-38-20;0069;125.363
2022-03-10_01-38-20;0652;172.149
2022-03-09_01-38-20;0919;185.263
2022-03-08_01-38-20;0685;196.974
2022-03-07_01-38-20;0928;101.764
2022-03-06_01-38-20;0248;166.871
2022-03-05_01-38-20;0447;191.799
2022-03-04_01-38-20;0358;113.524
2022-03-03_01-38-20;0130;172.770
2022-03-02_01-38-20;0798;198.628
2022-03-01_01-38-20;0452;151.239
2022-02-28_01-38-20;0846;145.328
2022-02-27_01-38-20;0120;158.382
2022-02-26_01-38-20;0430;138.503
2022-02-25_01-38-20;0722;199.456
2022-02-24_01-38-20;0542;105.224
2022-02-23_01-38-20;0358;165.258
2022-02-22_01-38-20;0697;106.339
2022-02-21_01-38-20;0374;124.646
2022-02-20_01-38-20;0797;169.234
2022-02-19_01-38-20;0461;188.086
2022-02-18_01-38-20;0599;119.299
2022-02-17_01-38-20;0341;151.932
2022-02-16_01-38-20;0674;126.209
2022-02-15_01-38-20;0768;104.153
2022-02-14_01-38-20;0147;108.434
2022-02-13_01-38-20;0548;104.301
2022-02-12_01-38-20;0891;152.025
2022-02-11_01-38-20;0591;190.677
2022-02-10_01-38-20;0358;150.337
2022-02-09_01-38-20;0899;112.884
2022-02-08_01-38-20;0707;144.266
2022-02-07_01-38-20;0993;109.905
2022-02-06_01-38-20;0458;182.281
2022-02-05_01-38-20;0562;145.964
2022-02-04_01-38-20;0803;146.421
2022-02-03_01-38-20;0831;178.334
2022-02-02_01-38-20;0712;103.083
2022-02-01_01-38-20;0798;198.890
2022-01-31_01-38-20;0538;195.097
2022-01-30_01-38-20;0621;121.455
2022-01-29_01-38-20;0446;194.787
2022-01-28_01-38-20;0615;175.257
2022-01-27_01-38-20;0164;174.649
2022-01-26_01-38-20;0103;144.604
2022-01-25_01-38-20;0849;183.188
2022-01-24_01-38-20;0209;171.809
2022-01-23_01-38-20;0179;191.098
2022-01-22_01-38-20;0077;176.323
2022-01-21_01-38-20;0133;186.705
2022-01-20_01-38-20;0583;120.464
2022-01-19_01-38-20;0506;141.695
2022-01-18_01-38-20;0407;166.402
2022-01-17_01-38-20;0719;159.376
2022-01-16_01-38-20;0875;182.499
2022-01-15_01-38-20;0371;174.874
2022-01-14_01-38-20;0791;146.372
2022-01-13_01-38-20;0383;171.904
2022-01-12_01-38-20;0872;179.768
2022-01-11_01-38-20;0062;183.726
2022-01-10_01-38-20;0161;120.696
2022-01-09_01-38-20;0566;178.964
2022-01-08_01-38-20;0145;159.576
2022-01-07_01-38-20;0304;194.185
2022-01-06_01-38-20;0882;121.409
2022-01-05_01-38-20;0084;186.952
2022-01-04_01-38-20;0255;101.192
2022-01-03_01-38-20;0593;145.951
2022-01-02_01-38-20;0208;130.843
2022-01-01_01-38-20;0306;176.296
2021-12-31_01-38-20;0545;106.635
2021-12-30_01-38-20;0317;173.679
2021-12-29_01-38-20;0403;135.824
2021-12-28_01-38-20;0714;122.583
2021-12-27_01-38-20;0901;146.945
2021-12-26_01-38-20;0107;115.182
2021-12-25_01-38-20;0485;110.040
2021-12-24_01-38-20;0985;198.497
2021-12-23_01-38-20;0730;166.891
2021-12-22_01-38-20;0254;105.574
2021-12-21_01-38-20;0696;179.424
2021-12-20_01-38-20;0783;163.086
2021-12-19_01-38-20;0381;138.772
2021-12-18_01-38-20;0579;127.834
2021-12-17_01-38-20;0269;190.770
2021-12-16_01-38-20;0481;121.816
2021-12-15_01-38-20;0472;144.116
2021-12-14_01-38-20;0401;104.005
2021-12-13_01-38-20;0981;179.158
2021-12-12_01-38-20;0630;108.920
2021-12-11_01-38-20;0104;131.441
2021-12-10_01-38-20;0161;110.358
2021-12-09_01-38-20;0004;153.817
2021-12-08_01-38-20;0642;152.355
2021-12-07_01-38-20;0238;127.476
2021-12-06_01-38-20;0738;192.714
2021-12-05_01-38-20;0679;163.541
2021-12-04_01-38-20;0704;176.336
2021-12-03_01-38-20;0167;179.845
2021-12-02_01-38-20;0789;141.888
2021-12-01_01-38-20;0650;114.309
2021-11-30_01-38-20;0238;103.218
2021-11-29_01-38-20;0160;148.452
2021-11-28_01-38-20;0770;188.472
2021-11-27_01-38-20;0340;115.355
2021-11-26_01-38-20;0283;102.077
2021-11-25_01-38-20;0066;144.344
2021-11-24_01-38-20;0862;129.486
2021-11-23_01-38-20;0655;188.336
2021-11-22_01-38-20;0594;156.748
2021-11-21_01-38-20;0879;181.175
2021-11-20_01-38-20;0278;162.399
2021-11-19_01-38-20;0539;153.015
2021-11-18_01-38-20;0869;170.389
2021-11-17_01-38-20;0762;113.554
2021-11-16_01-38-20;0310;126.991
2021-11-15_01-38-20;0534;105.462
2021-11-14_01-38-20;0729;126.321
2021-11-13_01-38-20;0730;196.277
2021-11-12_01-38-20;0641;146.255
2021-11-11_01-38-20;0791;144.487
2021-11-10_01-38-20;0733;145.642
2021-11-09_01-38-20;0951;163.696
2021-11-08_01-38-20;0592;154.242
2021-11-07_01-38-20;0026;189.141
2021-11-06_01-38-20;0457;176.745
2021-11-05_01-38-20;0030;173.456
2021-11-04_01-38-20;0143;166.763
2021-11-03_01-38-20;0502;133.113
2021-11-02_01-38-20;0078;112.799
2021-11-01_01-38-20;0160;191.948
2021-10-31_01-38-20;0874;133.011
2021-10-30_01-38-20;0789;121.604
2021-10-29_01-38-20;0427;166.391
2021-10-28_01-38-20;0374;196.778
2021-10-27_01-38-20;0955;144.253
2021-10-26_01-38-20;0405;152.118
2021-10-25_01-38-20;0886;112.679
2021-10-24_01-38-20;0131;193.783
2021-10-23_01-38-20;0281;170.296
2021-10-22_01-38-20;0796;145.675
2021-10-21_01-38-20;0056;186.941
2021-10-20_01-38-20;0053;120.954
2021-10-19_01-38-20;0063;189.657
2021-10-18_01-38-20;0205;108.277
2021-10-17_01-38-20;0984;134.995
2021-10-16_01-38-20;0887;179.754
2021-10-15_01-38-20;0321;198.334
2021-10-14_01-38-20;0000;177.889
2021-10-13_01-38-20;0178;104.026
2021-10-12_01-38-20;0590;110.045
2021-10-11_01-38-20;0188;179.174
2021-10-10_01-38-20;0505;183.441
2021-10-09_01-38-20;0921;159.993
2021-10-08_01-38-20;0452;163.678
2021-10-07_01-38-20;0282;187.728
2021-10-06_01-38-20;0628;192.710
2021-10-05_01-38-20;0387;197.643
2021-10-04_01-38-20;0831;115.690
2021-10-03_01-38-20;0199;166.962
2021-10-02_01-38-20;0620;151.031
2021-10-01_01-38-20;0917;139.483
2021-09-30_01-38-20;0150;182.765
2021-09-29_01-38-20;0825;199.363
2021-09-28_01-38-20;0087;128.232
2021-09-27_01-38-20;0318;152.916
2021-09-26_01-38-20;0210;188.355
2021-09-25_01-38-20;0074;126.317
2021-09-24_01-38-20;0600;121.464
2021-09-23_01-38-20;0249;137.378
2021-09-22_01-38-20;0999;172.930
2021-09-21_01-38-20;0025;183.469
2021-09-20_01-38-20;0792;157.283
2021-09-19_01-38-20;0042;138.844
2021-09-18_01-38-20;0575;138.890
2021-09-17_01-38-20;0484;179.200
2021-09-16_01-38-20;0774;178.808
2021-09-15_01-38-20;0254;153.536
2021-09-14_01-38-20;0260;134.887
2021-09-13_01-38-20;0095;120.922
2021-09-12_01-38-20;0961;122.721
2021-09-11_01-38-20;0323;133.846
2021-09-10_01-38-20;0459;185.606
2021-09-09_01-38-20;0055;163.625
2021-09-08_01-38-20;0602;175.397
2021-09-07_01-38-20;0506;131.472
2021-09-06_01-38-20;0046;121.468
2021-09-05_01-38-20;0640;128.524
2021-09-04_01-38-20;0870;179.933
2021-09-03_01-38-20;0394;118.028
2021-09-02_01-38-20;0042;199.469
2021-09-01_01-38-20;0829;165.464
2021-08-31_01-38-20;0491;115.724
2021-08-30_01-38-20;0123;136.478
2021-08-29_01-38-20;0880;118.258
2021-08-28_01-38-20;0223;103.759
2021-08-27_01-38-20;0625;156.645
2021-08-26_01-38-20;0031;180.826
2021-08-25_01-38-20;0036;163.174
2021-08-24_01-38-20;0184;190.608
2021-08-23_01-38-20;0890;146.777
2021-08-22_01-38-20;0810;198.573
2021-08-21_01-38-20;0930;150.169
2021-08-20_01-38-20;0626;180.667
2021-08-19_01-38-20;0974;125.820
2021-08-18_01-38-20;0719;166.860
2021-08-17_01-38-20;0871;159.191
2021-08-16_01-38-20;0084;127.747
2021-08-15_01-38-20;0500;110.342
2021-08-14_01-38-20;0318;174.864
2021-08-13_01-38-20;0373;144.190
2021-08-12_01-38-20;0801;191.922
2021-08-11_01-38-20;0457;174.482
2021-08-10_01-38-20;0549;103.135
2021-08-09_01-38-20;0252;179.541
2021-08-08_01-38-20;0025;102.205
2021-08-07_01-38-20;0001;194.394
2021-08-06_01-38-20;0202;129.672
2021-08-05_01-38-20;0193;188.003
2021-08-04_01-38-20;0478;169.595
2021-08-03_01-38-20;0555;187.724
2021-08-02_01-38-20;0520;115.056
2021-08-01_01-38-20;0842;109.467
2021-07-31_01-38-20;0451;183.150
2021-07-30_01-38-20;0237;156.463
2021-07-29_01-38-20;0310;142.982
2021-07-28_01-38-20;0114;155.137
2021-07-27_01-38-20;0596;126.127
2021-07-26_01-38-20;0493;103.661
2021-07-25_01-38-20;0189;190.764
2021-07-24_01-38-20;0971;107.837
2021-07-23_01-38-20;0584;190.596
2021-07-22_01-38-20;0513;134.831
2021-07-21_01-38-20;0506;196.904
2021-07-20_01-38-20;0470;183.112
2021-07-19_01-38-20;0651;114.083
2021-07-18_01-38-20;0556;141.541
2021-07-17_01-38-20;0478;104.545
2021-07-16_01-38-20;0482;129.921
2021-07-15_01-38-20;0053;115.039
2021-07-14_01-38-20;0763;120.690
2021-07-13_01-38-20;0067;182.244
2021-07-12_01-38-20;0753;144.140
2021-07-11_01-38-20;0282;142.115
2021-07-10_01-38-20;0318;147.883
2021-07-09_01-38-20;0010;124.346
2021-07-08_01-38-20;0968;101.631
2021-07-07_01-38-20;0300;181.201
2021-07-06_01-38-20;0823;103.337
2021-07-05_01-38-20;0820;140.825
2021-07-04_01-38-20;0578;117.404
2021-07-03_01-38-20;0769;125.572
2021-07-02_01-38-20;0594;163.371
2021-07-01_01-38-20;0126;106.678
2021-06-30_01-38-20;0408;148.533
2021-06-29_01-38-20;0364;155.046
2021-06-28_01-38-20;0520;145.215
2021-06-27_01-38-20;0332;184.595
2021-06-26_01-38-20;0364;180.327
2021-06-25_01-38-20;0051;173.131
2021-06-24_01-38-20;0027;141.731
2021-06-23_01-38-20;0306;155.406
2021-06-22_01-38-20;0340;124.536
2021-06-21_01-38-20;0392;182.343
2021-06-20_01-38-20;0074;136.557
2021-06-19_01-38-20;0678;113.741
2021-06-18_01-38-20;0880;115.553
2021-06-17_01-38-20;0451;187.563
2021-06-16_01-38-20;0431;115.555
2021-06-15_01-38-20;0978;155.612
2021-06-14_01-38-20;0185;192.719
2021-06-13_01-38-20;0587;165.628
2021-06-12_01-38-20;0094;123.598
2021-06-11_01-38-20;0180;138.544
2021-06-10_01-38-20;0894;189.319
2021-06-09_01-38-20;0807;104.266
2021-06-08_01-38-20;0779;139.158
2021-06-07_01-38-20;0575;162.314
2021-06-06_01-38-20;0026;175.644
2021-06-05_01-38-20;0008;124.181
2021-06-04_01-38-20;0450;166.562
2021-06-03_01-38-20;0335;139.670
2021-06-02_01-38-20;0939;108.672
2021-06-01_01-38-20;0557;124.661
2021-05-31_01-38-20;0134;185.772
2021-05-30_01-38-20;0171;148.591
2021-05-29_01-38-20;0616;152.761
2021-05-28_01-38-20;0626;152.592
2021-05-27_01-38-20;0104;164.622
2021-05-26_01-38-20;0635;138.281
2021-05-25_01-38-20;0828;165.912
2021-05-24_01-38-20;0368;189.844
2021-05-23_01-38-20;0466;124.048
2021-05-22_01-38-20;0158;149.422
2021-05-21_01-38-20;0305;120.870
2021-05-20_01-38-20;0176;115.130
2021-05-19_01-38-20;0655;189.216
2021-05-18_01-38-20;0839;194.644
2021-05-17_01-38-20;0226;193.917
2021-05-16_01-38-20;0691;119.636
2021-05-15_01-38-20;0059;154.037
2021-05-14_01-38-20;0189;144.548
2021-05-13_01-38-20;0315;166.551
2021-05-12_01-38-20;0572;145.812
2021-05-11_01-38-20;0712;198.671
2021-05-10_01-38-20;0886;114.095
2021-05-09_01-38-20;0662;148.396
2021-05-08_01-38-20;0978;199.038
2021-05-07_01-38-20;0296;109.435
2021-05-06_01-38-20;0921;100.418
2021-05-05_01-38-20;0399;170.257
2021-05-04_01-38-20;0633;195.186
2021-05-03_01-38-20;0011;182.709
2021-05-02_01-38-20;0644;186.505
2021-05-01_01-38-20;0674;149.343
2021-04-30_01-38-20;0218;158.998
2021-04-29_01-38-20;0416;132.496
2021-04-28_01-38-20;0986;143.250
2021-04-27_01-38-20;0800;190.847
2021-04-26_01-38-20;0284;180.720
2021-04-25_01-38-20;0175;190.603
2021-04-24_01-38-20;0738;182.627
2021-04-23_01-38-20;0990;152.060
2021-04-22_01-38-20;0779;104.813
2021-04-21_01-38-20;0487;100.962
2021-04-20_01-38-20;0497;161.904
2021-04-19_01-38-20;0424;186.594
2021-04-18_01-38-20;0398;193.643
2021-04-17_01-38-20;0046;199.589
2021-04-16_01-38-20;0845;150.321
2021-04-15_01-38-20;0362;134.760
2021-04-14_01-38-20;0691;192.495
2021-04-13_01-38-20;0088;160.203
2021-04-12_01-38-20;0890;177.835
2021-04-11_01-38-20;0173;149.728
2021-04-10_01-38-20;0451;134.288
2021-04-09_01-38-20;0733;141.912
2021-04-08_01-38-20;0838;189.392
2021-04-07_01-38-20;0041;180.541
2021-04-06_01-38-20;0753;194.880
2021-04-05_01-38-20;0232;190.823
2021-04-04_01-38-20;0169;188.058
2021-04-03_01-38-20;0261;172.835
2021-04-02_01-38-20;0225;134.470
2021-04-01_01-38-20;0120;165.117
2021-03-31_01-38-20;0114;156.073
2021-03-30_01-38-20;0801;160.361
2021-03-29_01-38-20;0276;191.930
2021-03-28_01-38-20;0019;167.861
2021-03-27_01-38-20;0153;199.429
2021-03-26_01-38-20;0430;132.146
2021-03-25_01-38-20;0999;177.345
2021-03-24_01-38-20;0408;140.801
2021-03-23_01-38-20;0742;141.658
2021-03-22_01-38-20;0367;109.242
2021-03-21_01-38-20;0383;131.594
2021-03-20_01-38-20;0663;190.253
2021-03-19_01-38-20;0590;140.956
2021-03-18_01-38-20;0016;189.118
2021-03-17_01-38-20;0121;137.039
